duration,sample_rate,rms_energy,zero_crossing_rate,spectral_centroid,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,emotion
2.2554447458683766,16000,0.15570101361254987,0.060415136511565784,1581.9171989981567,1962.126340720595,-1.2920735320049714,7.06569597134404,6.335867391486949,fearful
3.629301836816963,16000,0.4629541357344999,0.09431402158297827,2213.609708054754,3689.5353731668147,9.062402287882756,7.123072439893205,9.191842952184679,fearful
4.297256589643226,16000,0.4858185401310302,0.01470320913574214,1331.14039287178,4304.258738193142,4.384904011516637,-8.01524670160638,5.853249535032341,happy
5.104629857953324,16000,0.4726905796655826,0.04769139871667453,641.464140366789,3692.368523644868,8.603304057251,-8.185582345043382,2.076061576875068,calm
8.066583652537123,16000,0.24236496616215725,0.033414201186584606,1434.802617532034,4297.4017889973975,0.5517594654433133,-4.7460904599612945,-0.13316823895239027,happy
2.7970640394252375,16000,0.4324008989847636,0.07577388684826569,2861.121456735759,2587.9686488298967,-4.821914504137208,7.4953212510798695,-9.198618273034667,fearful
5.628109945722504,16000,0.4238292052821845,0.09831673814475221,2104.3359932463954,1625.2678828354435,-8.94346627270556,-7.421948298530021,9.686439576280826,calm
6.331731119758382,16000,0.16635923188919527,0.033087705619982304,2178.6978716680173,3951.8037895903685,4.52169702967701,4.3999360525489255,-2.3303775484991496,sad
1.4180537144799796,16000,0.4161685823338319,0.06887571413266672,2080.7053840941,2441.8980205662156,-7.573940039889317,-7.976687607737936,-6.955435721662663,fearful
6.467903667112945,16000,0.028133741010591386,0.027828786948376615,997.480347398592,3685.08330091653,-3.9444974345606565,2.4627570749565075,3.334177107929135,happy
2.5347171131856236,16000,0.302172240456206,0.060879722911444896,1545.8346602557003,2082.5757679270628,0.6494181576779479,-2.878654017617104,-4.314234218090814,sad
1.5854643368675156,16000,0.1227043302709745,0.05175392380195026,2377.3494959082955,1324.9185392266907,1.2883317555949536,5.77827925931734,1.7155654186209524,calm
9.539969835279999,16000,0.06907777403086661,0.09748047966683834,753.4322438828979,4970.327181951054,2.0116639397427205,-5.326191023492727,1.7353581568918242,neutral
9.690688297671034,16000,0.047707068798312484,0.064767454542682,1194.6319402242807,1624.8060317223972,-6.674893393005988,2.784036587799197,-1.0854035819426167,fearful
8.27557613304815,16000,0.3511815001802885,0.041455573487813695,1190.797771164634,4953.6839758539245,-2.405251903567025,-5.286349308482301,6.722372310900853,neutral
3.741523922560336,16000,0.17653873224635241,0.020268620639914005,1580.047318986265,4909.119730265789,2.343884542339334,4.273205662243075,-4.70065876889114,calm
1.8790490260574548,16000,0.3651357180490931,0.023612214586144112,2950.9218523554628,4175.272415632158,9.396377292675695,7.473560691214976,-1.0273481676453167,disgust
7.158097238609412,16000,0.042024606991481764,0.03027852369561116,668.7563667095549,3637.69184832799,4.552622753993774,-7.463964017464799,0.7538425718194297,calm
4.961372443656412,16000,0.16449226553699905,0.032586999520626825,1796.7524859514876,3311.2282010043386,8.452075141879156,7.33191377191007,3.2724944153459923,surprised
2.0983441136030097,16000,0.27435073326391524,0.08655544520570241,948.4117050305262,4464.406181511339,5.24424116628354,1.8715050882859585,5.67943701011179,surprised
5.456592191001432,16000,0.39745435077109215,0.060510050945427246,2926.6913635243604,2157.7580864779516,1.8343393778480088,-7.4577901826595205,-2.103854342434879,calm
1.3094966900369656,16000,0.16618872643671426,0.05710518202369298,783.2587618186604,2870.724849939508,-6.1595326172731095,-1.4491628928057598,2.9209388819319204,neutral
9.18388361870904,16000,0.31668677445413446,0.020329198468229573,1509.002505903978,3477.5598774660075,3.333713037850261,-6.782794130298042,-6.9877809386296175,angry
3.3290198344001523,16000,0.4441290966357317,0.08741257240144916,2344.7124620865156,2644.7619034779646,2.4675913191981413,4.00695777733139,8.652962010849572,happy
6.962700559185838,16000,0.3117729622093292,0.07505328728876354,2261.386070068613,2709.945816361072,2.049383409145329,5.177362688358993,-2.338823871579929,neutral
3.8053996848046987,16000,0.12415014262928055,0.016090152571000143,1556.8215922348306,2321.1386700083376,-0.20428264023518494,-7.884069594544021,4.590428439528768,angry
5.680612190600297,16000,0.02195638296270363,0.07370515875067919,1366.3104198817955,3256.927266738144,0.5731320797855122,0.12279705389288686,-9.593178362356447,neutral
5.920392514089517,16000,0.43634844821145563,0.05891843956083815,1494.0309463821764,4402.298112060464,-3.3111494576379186,6.292501120518343,-5.89625714190386,disgust
2.6636900997297435,16000,0.0204220113166897,0.017355281117210044,1160.6906578965982,1806.1135120252513,0.3862538528460635,8.72326083101993,-0.2583491135284399,neutral
9.726261649881026,16000,0.4386038196152577,0.05124705773757909,1013.3323467669995,4737.732155013766,-6.048881886430435,0.2703573348354005,7.565049354646931,neutral
7.976195410250031,16000,0.26917919567333387,0.053622665841704234,1707.599243897225,3756.3506149929185,6.103487947207535,9.00558447222814,0.5451029990135425,neutral
9.455490474077703,16000,0.47014317227131913,0.024919708614694818,1171.3343901690182,4293.092850720121,-6.284460906025844,0.7137794091205962,8.59740964587758,surprised
9.053446153848839,16000,0.40140378552909606,0.09511283323002542,1218.6541622431253,3224.7627705200466,-8.300674202210672,-2.116190108001841,-0.32406206834407314,angry
6.381099809299767,16000,0.49898771416133536,0.08649778343325959,2141.8901586863926,4118.066805696254,-1.2750794728568526,6.96406257105791,-0.19101806528100118,fearful
9.296868115208051,16000,0.18184878957133796,0.07021201035961976,2921.3433292497307,1064.8015893578688,3.166148790121237,-0.14034579083821885,-7.605064229989362,happy
1.7964325184672756,16000,0.38592226157625215,0.05160660049005465,2009.0930013984378,4273.5216991181405,-1.2456635013291728,-0.5619497887095393,6.053124883044396,calm
2.763845761772307,16000,0.20694614766852865,0.04705889874260577,692.4486676624157,1160.555436341466,-4.464917360973828,-0.193750211803434,-5.06069175065875,calm
1.4070456001948426,16000,0.24513905394891533,0.06858761204358588,688.9590346351674,4559.65350545145,1.1634236778088147,6.935700037394907,7.992249787446301,happy
3.927972976869379,16000,0.31747767697700136,0.0590888682466215,2878.558052113915,4967.850988954573,-3.0599532917560013,6.638830833761043,8.216484406607922,sad
4.498095607205338,16000,0.438101785951306,0.015604579529369706,1243.2269757683341,2176.269848707111,8.657353802532661,-1.929600151195776,8.866202237482995,sad
3.442141285965063,16000,0.4922008999076546,0.05612523838932986,730.1674652061886,1841.2742251431746,8.452902792071441,-3.3340028025894997,0.4046097820618,calm
8.458637582367365,16000,0.38645397279361393,0.08257632555095556,1997.6114678759538,4061.4534554321626,0.04743639944190914,-0.1614395192174145,3.541875695672887,disgust
4.210779940242303,16000,0.21470572326199355,0.05133158898372623,2059.1219457256652,2012.105363681013,-3.4423201196348296,1.4554501947421805,5.5703176012332705,neutral
3.5284105871864266,16000,0.2164649311157644,0.014676091979884159,2121.26205029672,4462.249532688814,4.742648279132782,-5.233255787440061,-7.3797076269906885,surprised
5.884264748424236,16000,0.37141532777855685,0.08076503794456298,1168.5050696438532,1411.3703686299068,-9.265741130338668,5.879101694311812,2.0191438999499445,neutral
2.2683180247728636,16000,0.12700080142646814,0.028122740392237697,537.7767105361876,1503.820785517433,-0.5046198791269751,-0.2703446853515423,-9.314041973933767,happy
8.219772826786357,16000,0.06413231543438339,0.03327587513992349,2912.5384236361797,4916.606220402462,-3.2735321145933294,-3.319089031600808,-0.04867833222548246,calm
1.6709557931179373,16000,0.1837648572439805,0.024823571808906632,1127.2326142277561,3695.3555930800185,8.410717702051095,-7.863580140720188,-6.903146367595452,happy
9.881982429404655,16000,0.15074710591050006,0.039719355838434785,2190.065720131369,4387.548897715811,-9.759939454546348,-5.223096791927862,-6.3415414807583055,sad
7.9502029236699165,16000,0.15519097902343515,0.07810763551197716,2266.574674696774,2297.317509406072,1.0562975143669817,8.985623435119674,-2.6990486661479696,happy
2.7884411338075514,16000,0.12446779801445587,0.056744727355354366,2025.0185426987143,3705.9349980824177,4.81327162133252,-3.898006263609468,-1.3512566656699398,happy
1.0496990541124216,16000,0.030625662921817322,0.028439314673564132,1282.2684855341206,3376.9673092343887,-0.29964024951917523,-6.622814212659294,2.463448490643745,angry
8.339152856093508,16000,0.018758228019372766,0.08900470703368368,1177.7406344101644,3412.600480491788,-8.291939396745567,-0.7865441669001361,-8.511431631229687,angry
7.361716094628554,16000,0.49398397097065544,0.08916236694563763,1994.1707067567577,3730.1298381508864,9.449227800558045,-3.8582451327950262,0.0738352247488927,fearful
7.561064512368886,16000,0.21960883553057253,0.08835205825414064,2665.2390840292287,3301.4366925163945,0.3602086275219585,-9.296814994576117,-6.347497394937978,calm
7.941433120173512,16000,0.19832005710824402,0.031491659024338536,2866.834322308489,2716.249477210664,2.2837248863802273,-3.537095654411655,1.4795035006348378,sad
1.6664018656068134,16000,0.34302716851960424,0.050611540976288935,764.764511009394,2103.6907775221875,-5.267804345849854,0.8821724787893714,2.74809224522367,sad
4.226191556898454,16000,0.11694440505388144,0.09864906905267877,887.0715314942996,4074.325323652808,-0.3300382978639238,1.0342474403993385,1.1341851310570772,happy
2.0428215357261674,16000,0.4754809801356104,0.07948112286789914,2861.840646957699,1905.0897200127447,-1.4170101608335628,-2.868821576462226,4.765910209566153,happy
8.767930832880342,16000,0.3953090570636205,0.012445067910300384,2341.3380708369814,3769.4172246176568,-8.502083159960325,-1.0539448749479874,-3.2878151151819734,calm
6.609683141448022,16000,0.05381139113300716,0.015868413213444284,2707.4845620744327,1933.3312905973066,-7.876792929050655,9.310358364695329,5.302131832662617,neutral
3.9780822236738427,16000,0.2146145801346149,0.05175382391310995,1006.5815853383579,3501.3206798178157,6.749450392375492,-2.4530304553937676,-1.3446583658361266,calm
1.5720251525742128,16000,0.4407679707054607,0.09182981852754042,1968.9646777735047,3988.313068516116,-5.203600955868195,-4.83546373480034,-0.316310033548064,neutral
3.79884089544096,16000,0.47291869092279104,0.05848316181574428,2252.848986043684,1874.8555556261567,-6.10083457002739,-5.130659118664798,2.9620425452214283,angry
3.9266498982407234,16000,0.23902674051243616,0.05480312572308613,2200.2797136174318,1239.773203445233,0.09822902500278508,-0.8447077459173169,-9.63283232001552,angry
7.566455605042576,16000,0.31057158071324675,0.019492632996096753,1520.3792271667453,1523.8949719766963,5.374942627250259,5.190402974338881,3.0798844284049665,surprised
6.738017242196918,16000,0.09184663358511685,0.06911020942518648,538.4872292282712,3423.987869084102,-8.761069628420241,-5.880236316230536,2.3717029814423074,angry
8.98491468318694,16000,0.4956726268071185,0.0839892844540203,1957.3151420106578,4397.785624902942,1.5361583927651168,4.185922542815361,-3.8030576649344017,neutral
5.249934326457543,16000,0.12351913367788726,0.044237800675680616,1132.753847949022,1179.9872849416975,-7.615791143188533,-9.577003533011673,-8.28411430201021,disgust
2.0763482134447155,16000,0.4719385693262116,0.07980506658327947,1625.6356153572258,3936.605036166585,-9.27077898348763,-1.6213404403210796,-8.181291001739178,disgust
7.419203085006955,16000,0.32832685800626055,0.09680289885107306,2893.9525377095433,2365.2745838002083,-8.945120956755652,5.517301304055737,8.464474939704571,happy
7.847065437552077,16000,0.30779102949064097,0.02833898132149202,1497.5882941060868,2914.1134796780902,6.683282164168826,-3.225340884511372,3.7855864245167425,sad
6.051494778125466,16000,0.2612173703980892,0.05709966680752672,2599.504016661067,4715.438199382263,-7.640550327438769,1.2747420289079892,-7.457947724585193,surprised
7.938704619591049,16000,0.12302820774170176,0.0358424162276118,971.3515143731279,2327.8860189433817,-9.09697271175416,-5.900415343481784,-2.865536613821873,sad
5.444160367279517,16000,0.09649873568269905,0.08135689771304555,2181.151245062572,2861.347735757944,-1.2420022571417544,4.839907822523446,1.8496598780319284,disgust
5.704595464437946,16000,0.11803824244438592,0.06198340292930418,2942.5173860973587,1054.7296590427245,6.879869438840496,-8.954417934624807,6.711434101812975,neutral
4.847869165226947,16000,0.1013547484506847,0.06711241757952735,754.732752182342,1326.3948800193534,-4.751832470213961,7.050852897510007,-9.126781425739829,neutral
1.2287721406968566,16000,0.39199639204770914,0.08181227436543048,520.79985556798,2034.3663645391362,-1.5657476494816724,-6.036072271566637,-5.267337370599822,happy
1.97102284293974,16000,0.18156137699169775,0.04563734253962094,1583.956981581536,1111.4089632842977,-9.201549348724976,7.487960634166615,7.7949798059076,sad
1.2828626711806081,16000,0.03834291151606422,0.0923581061566339,731.563707628418,3525.5013041930038,-1.0184297173024826,-2.9494151739896535,-9.81668899632367,fearful
6.727693701374023,16000,0.48486028876899756,0.0579725980521526,2370.9608741905786,2705.59342720649,1.5522616127426736,4.453671489489732,-5.972017944122252,surprised
3.82920382968694,16000,0.4430550836320786,0.024215934055181323,2786.371659621397,3192.580810912088,1.4181410750428958,-3.6154940442762307,9.180483519459319,happy
5.577136220482325,16000,0.46459861876565434,0.07263092063519223,1585.052431771897,1698.5887435853183,-3.351466156512697,8.118233424692951,2.2680369304434222,neutral
9.168098265334837,16000,0.4975048330967533,0.0813935215394429,1146.7791053886024,2183.7281177464642,-3.6893363867372897,-7.467257489632512,-4.766572667249871,fearful
3.2436300623398746,16000,0.09520867211754877,0.038508550936077406,1586.0082975165244,3655.2978994109003,-7.867527621268042,-6.429604214548026,-8.660178112083049,sad
4.693446307320667,16000,0.2041585892623028,0.08714613312988778,2308.6195446250026,4861.2108945216,-2.6640335870746323,-0.1393974968239542,-9.436173191055557,neutral
7.799960246887438,16000,0.38153685309500474,0.09155289292891898,522.6354039509274,1201.6670944088369,-8.010106622540707,-8.361231219237077,-5.105098407261455,happy
3.059183489424602,16000,0.3510501028463582,0.034921403864002803,1973.634973711743,4561.537283421065,5.331918894241032,-6.080396305964761,7.62971639177821,angry
1.6928191884591368,16000,0.08540899410652898,0.09851693254437,2033.2292122184476,3307.5248052448337,9.325485954963717,8.875327644240286,-1.6817269140498103,fearful
3.6077630762239123,16000,0.4097582312454027,0.02266403752438826,2094.2206172398387,3255.6782670224948,9.401489133334138,9.529793222957743,4.40666738331986,happy
2.4509915852860398,16000,0.11997588019996372,0.0281814101562241,1105.055199952193,3001.1141408310414,7.301421987507877,-2.474813413391561,8.365700707599155,calm
9.367278871083158,16000,0.1196706312630853,0.026580235531422355,2285.131808445317,1277.5763436167335,2.015842986792382,8.465720420278712,-1.839190767943668,surprised
8.273083416079754,16000,0.27311746721777264,0.09045907390070834,728.4787158294411,1359.5074069446428,4.017313944877598,0.8964935134686347,-6.174452579252058,angry
6.700633808593811,16000,0.30054056807243457,0.06888632970924657,998.175841167002,3403.648022636344,-4.295883946391719,-4.605150682524659,0.34235861713838966,happy
8.84314531168946,16000,0.2942422418405275,0.02368938549000456,2693.6751166362046,2363.834285742233,2.6154084034524128,4.047974421611973,8.161673741197088,calm
8.23304869209203,16000,0.05482855032489989,0.049629107653151414,2346.807876816416,4669.072266310723,-0.8870090112024509,3.178036131497144,6.087488282754013,angry
2.6791305299743224,16000,0.4399558226888864,0.06537682225628219,534.3638850283631,2626.362149437889,-0.35965320446134985,9.782506382174667,-8.683403132736924,calm
9.0330309864098,16000,0.14014402086846597,0.017511767649044496,1120.9406509245005,1573.1258348105644,5.155531207503159,-4.699054251814334,3.8514560015516364,neutral
5.854080177240856,16000,0.07346231142857404,0.0894174731566605,1036.0162074829113,3858.875334008144,-4.361632888054967,3.4411900532347084,1.437950449179075,sad
8.266961396476562,16000,0.4454865591357988,0.08232431818973818,1177.0158200924313,2173.413685764039,-3.6392077661096023,-8.959524899411061,8.14926352692851,calm
9.06482169931144,16000,0.47826923413257916,0.055468609621897445,1118.899425699716,3101.8812294235727,8.492835822572733,-7.727079226065612,-7.550371662994055,sad
3.8620312747467747,16000,0.4324425324600708,0.09704139537332535,656.3157393571144,3791.33114202068,-8.875514102980555,-9.921632500978134,0.6807222640931321,neutral
1.9904673207490908,16000,0.40666287661519024,0.047598488134758976,1647.351291492051,4601.056444808281,-0.28731403173319237,9.989213621193462,7.5892538702378465,angry
3.051416462877475,16000,0.33106857051312066,0.09856992871328481,2331.8336869654127,4168.764779206705,8.256016008157234,6.045473942949555,-1.79952426516514,calm
4.843970097636307,16000,0.27992011159847824,0.07011279989232644,2016.829311793591,3705.4442714908964,2.20726015636314,5.734460294670816,-0.36010164534265865,neutral
8.362132893302437,16000,0.05262351235659097,0.06712041459285474,2182.1791714951996,3718.532729580574,0.9281414842426416,0.19452150576359406,-8.590786446660834,neutral
8.74657524930709,16000,0.21014207440464236,0.02493594057662065,702.8729463405979,4783.698576128346,-5.005116415412896,-3.9986583418912014,-4.4371271910217835,disgust
1.0625691747807164,16000,0.19261737333603385,0.08937349824741797,2878.726775441968,2183.2963899861443,-3.1344902187110346,-6.9747143107464815,-3.5098670166210533,disgust
5.596725723198092,16000,0.13727935404255984,0.04847407191285537,2596.229584607562,1004.4483767847496,7.040968316093858,-4.306505223070727,8.90244897489774,calm
4.7566990283390105,16000,0.3644758557074066,0.024601006520423144,2512.725796239157,2087.8182375927945,1.1843626353691628,-2.4805755614172176,-4.346652789176819,fearful
2.9989702942365724,16000,0.2529791101885977,0.011134676797818314,2557.4595126044187,1871.5655185069759,0.2948438751355975,5.126201939605881,-0.7826252946069601,sad
2.0787883060031453,16000,0.04971264579474749,0.06037801152745444,2831.7762703319036,3647.3383404559927,-8.00840572919942,0.7932357780630483,3.4260884712855955,surprised
4.038536542632651,16000,0.11788976895540755,0.057465965991040875,1860.6349152842442,3534.8463990621162,-9.679436870897538,-8.450327468890347,-6.756332551842452,happy
9.486187335212673,16000,0.34479679419320197,0.07474182601322428,1000.7050446690647,3373.8455308188954,9.273703773740982,-9.639419820821756,-0.27115225716251024,angry
3.908826388186797,16000,0.04730412115024709,0.0901232247716022,2041.959019631353,1064.9737728378147,-2.460276654263167,-7.9533564093187366,4.770780789518152,neutral
5.669115595690295,16000,0.42709138788389667,0.017146592617872658,2357.2037341698474,3915.11221780259,2.0642612419900863,-1.7900257260524133,7.33710426054132,happy
7.3271706300566,16000,0.25262179823684744,0.07583468413063262,2344.7934833850636,2294.121649941966,-8.4056985362543,8.663858340980365,2.525185493248534,surprised
4.272666421413646,16000,0.2454874228900575,0.026867074968782403,1803.6225604172002,3660.2239560265243,3.662285714460931,2.748049624184432,3.381070306338958,sad
9.746038744488645,16000,0.3002798144831636,0.08723593478414476,671.1467983339452,3226.3137140086133,8.651334174119219,6.036517997510302,-7.474330548308621,calm
9.662025654479,16000,0.4140936733033231,0.08371571624754906,1427.7823460753195,2370.923701711629,1.5133050599483933,-0.6725081099090291,8.915529944926943,neutral
3.2660406624282774,16000,0.1804265118720746,0.058671437948699,2801.916521158393,1538.305068416431,-7.477693552491789,-2.7666783360991443,-7.348518450310353,angry
5.475236553031469,16000,0.34222791475394115,0.07392185187609804,1961.122274393565,1377.6755906419237,1.6344305494695344,-7.831992545667545,5.493458743635966,sad
3.707904788350927,16000,0.2872086623579376,0.038291510186537356,1845.8298581392835,4326.073332448895,5.326944262093047,7.518660443724099,-4.703673564433624,happy
3.5635644493972087,16000,0.14084385238301644,0.05240511090395332,1172.1337859554837,4673.590168326232,-1.8716692685196268,5.6632005805580565,8.671862874025031,surprised
1.3319825261907952,16000,0.4405286933140274,0.08394732079394246,1421.1222997914472,3599.1521870571983,7.596754958829357,-6.637638048045497,4.399190787389591,neutral
6.486079005819072,16000,0.4007387505873948,0.051333867745589255,2738.3652228829233,1413.7364594419334,2.9736590671472896,0.24521127752521021,5.076274259567379,calm
5.524111209059753,16000,0.3326413989826285,0.04220184387928976,2166.1576188170893,2608.1088675529627,7.98497836578405,-0.2525038415751024,-5.618816538802333,disgust
1.463308761249904,16000,0.42678504725617855,0.054479120252527,2468.4675668808322,3915.7568004206287,2.4701062249467443,2.501831053730572,-1.1392004672967837,calm
3.507818178129503,16000,0.43497415847030313,0.08454243271934966,1635.863557669138,4119.283536040272,-7.374240559903516,8.923737879825225,2.356263891785728,calm
9.174392973699883,16000,0.357097858590367,0.04016872426337855,2075.6180486403946,1472.8744891643544,-3.8061657778962177,1.5954288352495927,5.399472364132018,sad
3.1560570160027517,16000,0.4201365308981993,0.025638543382216945,1120.9590218580188,1000.1228753815296,-5.964101034950861,0.8043453355723718,-7.9208124817522085,fearful
2.304053848821008,16000,0.351761016217949,0.07408126182977028,2263.6520757087155,3848.54818352242,8.176529954337246,-8.99354134130672,9.247306329090568,neutral
5.405074842498067,16000,0.3432689781625472,0.08433803914372737,1569.0033342583433,2426.3847039448224,5.208001345749653,-8.74185047963952,7.8044134110911205,disgust
9.870854086995406,16000,0.3131195753254403,0.019057373067118,1606.3637870368639,2017.925326473041,3.527967378200121,-6.253064173464223,-4.593028190088313,fearful
3.178497443603504,16000,0.3788311533832442,0.03158867014803503,2123.3058114422042,1051.5898791581017,-3.9806736073675664,-9.350584566165034,6.4552048606466395,neutral
7.049219926652907,16000,0.08771650159360611,0.022777479078489454,2840.7015536723165,3161.1976270459986,-6.319104558995729,4.867057911400248,0.36647846079646884,angry
7.854576537958458,16000,0.4416266720074749,0.041314727042395,660.0158665215523,4404.602941703927,5.129021759778237,4.466606079879263,-0.7638703687596271,happy
3.1387378959315972,16000,0.43720332859516364,0.05053158810148714,2561.858093367519,4830.526585090352,-0.5168410824184066,-7.278875311367141,-3.711317883771892,happy
7.553947137506736,16000,0.024331168686933982,0.07739437032669759,1230.9577760304828,3262.979802453157,-5.484208956987418,6.721578015905618,1.619371732631849,fearful
4.310048194473279,16000,0.4146502077767337,0.06860328263935069,1609.7986362659447,3057.8453109595766,2.3324395633055017,-6.904279303077761,4.597782354071955,surprised
6.690752475342215,16000,0.07314623506198814,0.06588357107305881,554.7833219375224,1340.2255419569644,-9.193322957230961,-3.976488260052824,-1.781341900744835,neutral
6.7017673968480524,16000,0.17420823858697954,0.0417137451948689,1252.6151945857825,3195.491206170399,-3.4765949174349298,-5.0204620167727,2.584383860165842,happy
5.821972156672826,16000,0.3743190455828878,0.0857302797776284,1756.5781065753263,2519.9163158615784,-0.6288601081773071,-2.5538580285390444,3.986258423106075,happy
1.8126079304896747,16000,0.08877234906367101,0.05241584506583482,640.4401933685975,3428.5411235343076,-7.040833317811883,-4.906724682200762,4.222436340305718,happy
8.517722460303142,16000,0.41080384181834045,0.09811944442136392,1727.7393234579129,2554.905391506187,9.693089551816792,-0.2209814712309588,-8.960678037376395,happy
3.8870205847456223,16000,0.4177457471992935,0.06707279244661632,2817.7765721460682,1961.1964938014669,-5.8180527082077145,-1.8518423729062916,7.1949561137013385,neutral
2.678666593598688,16000,0.25865918954280975,0.02136382674080525,763.483045269513,1379.861100913506,-7.39293739913469,9.731389815586532,-0.8349337046990413,angry
1.3669762739928752,16000,0.013129077141248455,0.07085598058678906,2411.101820188761,2259.6737783555827,-5.929302522262072,-8.881472997435488,-4.751678366075711,happy
6.318036488694176,16000,0.15064868525570727,0.039259361388852915,1524.1776334399815,1386.5793371510092,5.381222663194485,-7.156372472252968,-5.164709850406368,neutral
7.098079256580542,16000,0.3122941900041137,0.07176944770174877,2137.934286310845,1707.5878032959358,-1.4898868145631439,-8.94348212182795,-0.3397177431209908,fearful
1.1492904603507053,16000,0.4907812272334375,0.016267703334616516,1150.5914949630735,4949.344634318184,1.3083187950507602,2.5168238996475156,7.736630789379184,fearful
5.608837524693529,16000,0.31958862823816747,0.025739329345836347,898.7306563533957,2776.4142276264747,-9.579816860272786,-8.909814451725609,-2.4330483663470615,happy
3.0384619767814414,16000,0.1373037547214383,0.08701635330152079,901.1565356780661,3127.4870660200663,-9.311373828533709,6.728794747522466,4.994514935670866,calm
6.806555113685048,16000,0.3206627945188096,0.030446160132116342,676.2298641078617,4494.474114948862,-1.0834890034596767,0.23877261363855595,-8.063625380255628,sad
2.569297861044923,16000,0.2745928360607692,0.08533370127186461,964.1167622531076,4982.275601962751,6.333104864032471,0.5401524916306744,-0.47886595697876455,calm
7.218439642922194,16000,0.39212424362406034,0.03513484796089694,2160.548462472421,3330.857797378726,7.704777574151304,1.2318901542438843,9.833722807854713,calm
4.480618116704837,16000,0.062420513025209616,0.0678593719052837,2704.2265296087703,4249.895284176687,-8.265868648087196,-6.583725873875785,5.408756055846739,angry
9.43056989863061,16000,0.3829036722259937,0.0724735516158848,2535.3142139779047,2307.764097346701,0.7672620420204557,-6.04619393771025,-5.78943023118774,neutral
2.2376884973139393,16000,0.275220623551294,0.05613892778305477,2212.8357746862102,2222.9758297891644,8.26459372558541,-3.6236535425399063,0.028829473958214002,neutral
4.069597159452327,16000,0.48186608189090735,0.03747796090270582,776.0796585277567,2610.8148839782407,-2.2405449120422727,1.8699283164370284,-5.3275047270286695,neutral
