pitch_mean,volume_mean,speech_rate,silence_ratio,spectral_centroid_mean,emotion
205.5461294854933,0.22763574409055068,0.7284195866801139,0.13987799546576327,2103.901253676657,frustrated
142.45032112888487,0.7974268532737614,0.6647431284544223,0.5599090297195508,1353.6873264238686,energetic
218.7849009172836,0.27537118988643544,0.4856236307176693,0.4502281526388184,1733.9157184364053,calm
169.96806550405975,0.8806922046553051,0.7942742305327769,0.5691759862947755,1696.3227833938943,calm
185.41531251033615,0.3695166334168855,0.8730363068909934,0.5510481954375043,1961.3894773884772,frustrated
169.91466938853014,0.24569433255095943,0.792718969530136,0.5818012431747023,2212.9218293149147,energetic
292.6139092254469,0.7317588057139833,0.3009390631148837,0.4108048398427749,2209.102877943986,frustrated
199.3251387631033,0.6269662204007009,0.6818408221100443,0.184194710916109,1111.994122975799,frustrated
147.114453552205,0.49855657316251123,0.3306812288652604,0.5026944840278132,2531.970493780428,anxious
241.12724560515946,0.544290840750105,0.4545643322002331,0.47228427103118237,2126.2844229983116,anxious
138.9578175014489,0.6753614226178111,0.335714820208663,0.5453519123194523,2692.266023796953,energetic
210.44317975023776,0.282763793065039,0.6622772717696327,0.20192860363044118,2222.099163645336,burned_out
102.01649380601123,0.8970671328453936,0.7119539480955641,0.21698511994017353,2550.661478867881,anxious
133.59069755507846,0.8798345297174266,0.3686925828395431,0.634245710331597,2233.2726557250635,burned_out
209.84306179345617,0.6202605490775496,0.5303033298269877,0.5499866790712424,2673.112878101374,calm
236.92332899977052,0.25963396074331613,0.5737419053733253,0.6449370932201938,2261.1253180088893,anxious
208.56841405949854,0.6441825939450331,0.52143181305655,0.5552291926983524,1951.042376778548,anxious
194.21758588058796,0.1577587271833407,0.3726150002911158,0.4582931835941811,3136.2173602234407,energetic
184.94481522053556,0.12452200176464485,0.5513686741124852,0.4924796422167242,2444.518561139946,burned_out
126.07390048162863,0.306146310808971,0.7507068286850509,0.633476754364006,2286.8722105022066,anxious
164.00778958026456,0.47009836539145305,0.3426045987199533,0.4472840527071643,1361.8477917308321,anxious
176.96806145201063,0.7946180043267045,0.3481080084491421,0.4794347945970324,1355.8461912682312,energetic
252.85611131094578,0.6817352558130465,0.5128627751015905,0.19388602960216034,2146.3577410709267,energetic
217.18091447842306,0.6941652169599849,0.865035426971355,0.38435273206966164,2072.7605988841206,burned_out
111.8479922318633,0.4403946675584603,0.7011435880337484,0.5298382671748594,1692.938717495842,calm
216.20419846973974,0.37674799403757037,0.7072019740035389,0.2625656189898192,2070.49134980603,calm
180.74588597918418,0.3968310103876822,0.517151994502719,0.22135250831472095,2794.3134640217977,frustrated
166.15389998470206,0.8901196509888463,0.6561964747251231,0.2882960849346493,2347.701237275149,anxious
230.5838144420434,0.13208735312998598,0.306078710416646,0.24490037679570006,1429.495745123631,burned_out
251.54997612479755,0.7936251968979589,0.6816576278457254,0.2289475822218375,1944.2455864285282,anxious
246.56400595580993,0.5629403268579147,0.8479721685457421,0.35491050572085214,1597.5167595737196,burned_out
158.03912383886808,0.4508923353516724,0.6675440810068916,0.6447031083301205,1806.1500417957195,burned_out
184.53938120743928,0.6802061283321092,0.8242191560798071,0.40423578804323096,1793.1921671851787,burned_out
216.56317157017818,0.4893351531397623,0.7343838332796563,0.2127522284891938,1761.1772086979975,anxious
248.77725635611796,0.7987385904653285,0.37233504984221416,0.14618300162852446,1372.4323140133026,energetic
176.0412881077355,0.8205614912090069,0.841471984371505,0.5176936870827551,1936.172659240905,anxious
190.71705116680914,0.4373767414987644,0.33986630661346495,0.3296792586618327,1719.6961815763452,burned_out
144.68325129969858,0.3214622377880413,0.6203804835286583,0.5930985679512155,535.275654998866,frustrated
140.18966879596647,0.5738802628746899,0.3852822742760746,0.4957064611844621,3026.4860122508317,calm
240.6262911197099,0.8298906764933528,0.3070239664385424,0.5777448703248211,2544.384827108336,burned_out
267.8120014285411,0.26852975120453326,0.5532205560765834,0.26316762365106927,1811.849637537502,frustrated
196.3994939209833,0.5983732668507863,0.4770244245924938,0.5154153534766349,2009.4095248702993,energetic
250.1766448946012,0.6052481760740165,0.5916002962785618,0.2584371908162313,1414.1728263412192,burned_out
218.0818012523817,0.6864904179322249,0.6463199320407306,0.663441087670175,2847.861438905433,frustrated
167.7440122697438,0.20525414810180787,0.3262434433853684,0.4818245689200246,2948.6443473865556,burned_out
218.0697802754207,0.6726599717456709,0.3738019770742474,0.29470708010520524,2078.346864123262,anxious
276.90182832329845,0.8272260165325128,0.6351854378702553,0.26170711737536356,2511.7653220926722,frustrated
198.20869804450243,0.2437464870961936,0.5059004119035949,0.2145559510429861,2087.6433894669617,anxious
278.2321827907003,0.2900346599391021,0.7375040925296689,0.5167845753362367,1331.6372805620347,anxious
69.01274479551279,0.8771160752333117,0.6913749891551638,0.23122936779875639,1794.0883155181714,frustrated
241.09512521876118,0.24478156216759184,0.8073626177939441,0.45718195955649343,2065.9639833859787,calm
204.35235341190858,0.7835080746956633,0.7154956960015352,0.2587810161552144,1772.726140628278,frustrated
185.04963247670662,0.49382228515842785,0.5579586464340889,0.49718136687632114,1890.6733612824821,calm
204.58803882677512,0.29778485952254163,0.7037799734366594,0.5889638371243235,1954.3002212454423,burned_out
100.62155426995535,0.7965999210180091,0.4652287045532511,0.5668151458867918,1959.560751067269,burned_out
189.01640560812442,0.4562442040021324,0.4837880992669276,0.556510798558469,2026.1292452487417,frustrated
217.85562857558733,0.5118538831437521,0.773391095952476,0.21263344341535123,1469.6974668016996,burned_out
273.8947022370758,0.3873866955198126,0.5678517098409493,0.15303096819071124,1641.4919254360318,energetic
174.08648908631764,0.5743606811479419,0.7790282043110116,0.5193692970924314,1357.7078671500153,anxious
159.5753198553406,0.23081909806801823,0.7934534242009671,0.3210083282766108,2488.9077748431,anxious
174.91214782077319,0.41286522932140857,0.8145374025967703,0.35940773584200836,947.1765290798378,calm
245.7701058851037,0.87552985786823,0.8499811415047245,0.11868945567603464,2576.795171658463,burned_out
216.43755548298424,0.30650674616090207,0.5585911323079777,0.25574586956502954,2693.174698631422,calm
173.51198981164805,0.6253893316330338,0.4913200909926833,0.12020584232467842,1848.9097065086894,anxious
225.66337165566782,0.3601520513797559,0.6493192479564683,0.6275114635607486,698.4314560863507,anxious
204.85387746740201,0.7187785005492806,0.5227034540625766,0.2460380099311183,1819.3447190163547,burned_out
248.43224952664445,0.20469892857467986,0.6606445000801399,0.43440230174380484,1967.9079193555904,energetic
164.8973453061324,0.8758568360628358,0.7233515175862948,0.12338759239667825,1494.7008900355431,energetic
183.61689267011158,0.4630316331069114,0.7130430110952821,0.5001084347833948,1742.3908030958785,burned_out
180.3945923433921,0.28884037067717117,0.5247317322120728,0.2938164074524563,2765.0975994316755,burned_out
126.82425259339408,0.15879739786401015,0.4001161210192517,0.6387515121745995,2332.4635811508706,calm
214.8060138532288,0.2358063240700326,0.5583176030773246,0.6328709133604214,1537.71794281095,burned_out
213.05276360899447,0.5158191588448141,0.38555648644914525,0.2951743710170487,1201.2004152022841,energetic
200.25567283212305,0.36960254114502905,0.834058221110285,0.6405765374142807,1836.4913411951145,burned_out
188.27064333124264,0.7631066927060877,0.5075264764427144,0.6976946040992673,1893.271610324781,calm
129.23146289747928,0.4447100189294448,0.39267584833399427,0.5952493984743689,2248.099593681658,calm
178.96773386173206,0.2989714180701039,0.3152686559434505,0.6069228086531374,1732.3416437161704,calm
182.86427417366153,0.5937159892832241,0.6874934317718906,0.24940524166545394,2255.7497876809307,calm
159.88613653891906,0.6654217735083567,0.6821413904728459,0.44602143931465377,2967.5770200301145,frustrated
191.93571441669954,0.2336335263207599,0.504362499948775,0.14035354838042072,2407.750511222131,burned_out
220.20254284072692,0.23409537303065414,0.3430271333085906,0.15695076209300182,1975.9557463346137,anxious
294.3092950605265,0.12933714154683437,0.5457773369371393,0.6993355672199744,1908.4247644733528,burned_out
208.72889064159196,0.6891216120525124,0.48673049703803617,0.2959835496555466,1821.6634329100643,frustrated
212.8775195361382,0.6310436220974441,0.7062723838410057,0.5489103472293079,2590.320456226072,calm
196.27770421169166,0.47970470059985115,0.6634675496716143,0.5839990318160898,1686.3432770243487,frustrated
104.06143923504793,0.7753363591753577,0.518756236918524,0.6148139626043375,2022.6113544999912,energetic
198.67430622753915,0.7445361223600426,0.43073553255299407,0.6985769784412938,2025.5989509405426,energetic
203.01151049705132,0.5682834915174018,0.8928215796933552,0.2448978911541207,1749.107903594234,burned_out
323.1621056242643,0.794617024410607,0.572400972717669,0.12421049611581983,1313.7672260579495,burned_out
190.38195176094388,0.2646729680294146,0.7129645414681423,0.3467149107967516,2161.487251808834,anxious
215.07736711668062,0.1895356955181823,0.38433178054701644,0.17804840189736817,1969.4980140723083,anxious
198.26441151473784,0.3157996892135917,0.5913538197956387,0.11345553349723309,2250.120234718285,energetic
141.5660981190234,0.1456694848714519,0.31652203192167927,0.31625609628489165,1733.1998467804165,calm
257.14114072575103,0.5249356224008256,0.60327307074627,0.5702429506451419,2610.410649406524,frustrated
237.5966516343387,0.8492845538359692,0.8784104442706214,0.4397084147350425,1561.6131093940776,anxious
239.55159735215236,0.1314748325348077,0.5305240277914801,0.28766679352621244,2856.020142008946,anxious
154.53062726026306,0.19768793120802144,0.32339760754494695,0.4926052032956318,1126.1817450858691,calm
270.13971554680495,0.46175922262674823,0.3185734745516061,0.23921090818528642,2217.3850322784456,calm
129.90744686038596,0.8471000140223239,0.5327920559681217,0.10862886764325103,2237.7153412633115,burned_out
229.34285469001352,0.35292488398140043,0.3960149618779164,0.5586120318618564,1602.2214660295588,frustrated
309.5227812904989,0.505787846950714,0.3140112577969115,0.47424585091840543,2212.1969689305065,calm
150.47318374346557,0.1332582872403137,0.7537281683701061,0.5573815747005759,2639.759334880079,anxious
171.6851135198614,0.2186745607696711,0.5751138053291345,0.12336281001259937,891.5905803229678,anxious
204.98256825438207,0.8893040983670776,0.47354686318359274,0.6022717766983913,2251.372403745407,energetic
174.82621729419003,0.8720949571488364,0.8400499098098885,0.47171572002178197,753.3645898349613,calm
122.46682844669337,0.1039519847475277,0.3696833761203154,0.4380372104275841,1517.167598238396,burned_out
203.42814874030137,0.8614494283385912,0.8735512973731916,0.47476842886871895,2814.5831824504726,frustrated
146.88481431369476,0.6112959502524004,0.4883800304264117,0.6186599481210184,1709.108983303973,burned_out
223.67962153175907,0.7943346356160177,0.8330422033852088,0.4521619039353442,1413.0600177955137,anxious
154.02878828830984,0.4637918845070873,0.661765725887677,0.4485702279329076,1901.031135507659,burned_out
277.496720250877,0.5124768228634002,0.7960244158448926,0.6944074942394595,3033.953169081776,anxious
160.83733538318813,0.49107726420553616,0.8904078979262786,0.5540381002411408,1084.158876396987,anxious
183.89692418971623,0.6334914060368835,0.47304326269124747,0.36537628327068117,1474.3450441803277,anxious
240.67586086848348,0.21172100380505032,0.8766812912445558,0.5244382000197566,2748.7158415898134,anxious
138.45678417830223,0.12397887189814237,0.5336891369414523,0.3335382830150731,2928.851171768866,anxious
211.37299673020647,0.34634395327295275,0.5313071428421534,0.2373252774900994,1948.284387854858,energetic
265.3571377141214,0.6637446101893174,0.5042322625527035,0.45811112613265564,1380.4736487366788,burned_out
119.62583827193862,0.2614827616983587,0.6248445644085512,0.6569092588683708,3047.9217509045793,energetic
209.2316929266152,0.6387459466599339,0.3924870259070923,0.6574837120092776,2797.2211958745984,energetic
212.99413971242117,0.8759296368858164,0.6322268912148068,0.3051431668632942,2339.4734938811166,calm
239.0911435888655,0.17512057263153472,0.6250228874460024,0.41660647973301695,1593.79882553129,calm
138.1524644560959,0.6380816945801011,0.7571410875629221,0.2269815391419167,1975.4853295809817,calm
133.9771693457862,0.45500017544365695,0.8001899771625514,0.69737866569933,1919.819959477585,frustrated
226.09707828084487,0.7945138035020043,0.5642648101874544,0.6886707447207614,2165.425652307789,calm
214.8492336616593,0.24171983155790874,0.48139994961089627,0.4897053578244684,2725.500719065668,burned_out
212.52464251729384,0.6541007617809317,0.45560093839025667,0.582648435806484,2439.7085205687017,energetic
217.3224104748488,0.7704922317184882,0.41677430202292315,0.52906009677022,1461.311961507621,burned_out
165.99876392107547,0.8556913755792186,0.3345885493194149,0.4558949314236809,2688.2482250097687,calm
211.6126848580502,0.6465984226317167,0.505468787300828,0.13200879819333863,2156.566070006578,frustrated
214.65362366493406,0.4977398112067419,0.46214861527846995,0.37285860553159667,2343.532897929458,frustrated
164.2824290986816,0.5942777921609711,0.8798504315198444,0.5048717813004463,2733.2704296393013,energetic
293.28872555723785,0.7951239875829746,0.6346252957500264,0.5065189683302108,1444.2098752432244,burned_out
223.69164604558938,0.5564877973110638,0.5083662234183045,0.3238735710534302,1982.0872106467684,anxious
140.43482513986757,0.1243096477574695,0.6482805605962176,0.6650151919948183,1734.2727243203924,burned_out
232.82768043169148,0.8447589564055823,0.3835180208074173,0.2004142193420686,1216.070287317272,calm
151.26591648863393,0.651621400825249,0.5664262495213218,0.40021566772933637,2173.35498880246,anxious
239.3542301871226,0.6412107086217973,0.6757405928526383,0.5145303859304937,3255.778275792212,frustrated
257.9297789503702,0.27254012191817373,0.5933386990754709,0.5182814835350855,1079.9611277471236,energetic
158.96588408241448,0.6271083761861258,0.5410672803925946,0.4891833740612893,1983.8596944752649,energetic
248.16880646221608,0.4150915245233268,0.8963090333398189,0.2651729280711161,2320.271467537387,frustrated
220.63904634682493,0.6209863816331938,0.8281888572893563,0.19372394121197317,2061.539100828091,calm
241.1030079997245,0.1852744242463926,0.6740435748956641,0.4815641960960265,1943.4359737421298,frustrated
294.8396491326974,0.6262762436824288,0.6416264167093697,0.45958126968366264,1350.3918182770879,calm
187.73059419985648,0.8995309806165332,0.6723962878947505,0.20761360617354457,2116.393371470082,anxious
162.31319178212553,0.13856963108844483,0.42078726469345995,0.523083487342338,1621.6180114920369,frustrated
155.52427851872383,0.8817393473770538,0.5370826459585912,0.37310319504019385,905.0391475107233,calm
159.2094857517281,0.4255263685782965,0.32367571973453957,0.5006563549618918,2597.296110256865,anxious
196.1449145292948,0.7966027602698074,0.585327622492096,0.6024202478620904,2479.192909921021,frustrated
217.05759874083216,0.7259083872466188,0.625814750374598,0.2018370571461539,2025.83048842554,energetic
213.83453996650096,0.5536130087893343,0.4366498416619258,0.11148692079810202,2114.5373441028514,frustrated
241.35916245180118,0.6907593674010613,0.8784173082993083,0.567461551837472,2537.159006357781,burned_out
200.65009459389535,0.8028124490410784,0.8456727665623452,0.46581845509156955,2112.1698283890414,frustrated
272.67670385786585,0.4233122573208264,0.7332859412735435,0.519783741773273,2452.008777380657,burned_out
186.7671583381022,0.36162652925059097,0.6200319772592175,0.6028929849931856,1851.258899563075,anxious
336.00845832948096,0.6340747084508678,0.821981495788611,0.5816865608947003,2655.9918692869733,frustrated
231.2833673882503,0.7462767535530069,0.37839140629407775,0.6765520881572947,2160.392862966342,anxious
157.14212217918586,0.7098281078212927,0.7743058765649311,0.4215610473112709,2097.025971802937,anxious
146.45537509694438,0.7382509190869077,0.37489248838010897,0.3930973795959432,1364.969455643984,calm
224.12362076215928,0.4484666518503464,0.7765263975296434,0.34113231993443804,2143.477927150854,anxious
188.82686073370746,0.7542673729400173,0.4654605409508142,0.19221462570652273,1584.0225412527743,anxious
235.7000247046046,0.19616724429648677,0.8262543486109134,0.44356433972921344,1680.858636735753,frustrated
223.66188122867723,0.5355912783686797,0.8664252562952388,0.2662075145955873,1592.3121858419393,frustrated
196.35855436715636,0.10460692839849726,0.38927758164306936,0.6527845073277853,1466.8825340503874,energetic
157.66031409657975,0.35966866392021624,0.5776053630392362,0.44991448256625854,3062.385701508481,calm
124.25763876570677,0.39316922789711833,0.8885924268976111,0.4557041083048661,2665.6695309942015,anxious
177.67425239664894,0.41693815328740436,0.590044461583888,0.312954796526206,2960.1837510721307,calm
242.81993971617362,0.6563737653518897,0.8181285135087272,0.1311936111866245,1388.552490222218,burned_out
210.7046872065102,0.41084648101627663,0.6532389132787919,0.11904625922379318,2035.6268749554463,anxious
137.7130610644006,0.45895489809802453,0.5251979447517612,0.3540010864919185,1353.246187397952,calm
208.6590462925591,0.290035304699462,0.4714701333155221,0.1507392268583427,1652.152561401468,energetic
219.26586898644183,0.3986014333034721,0.4219338546516524,0.46410817332408344,1540.9365082917125,energetic
155.80712818994334,0.2818157018105212,0.7570789148266184,0.6285838033837944,2619.7920032207808,anxious
207.6862552972764,0.15855673901475492,0.5319243040938167,0.6297488899112332,1801.88516094912,burned_out
202.9104359223,0.5827588747051023,0.6067652773204507,0.4954272460793394,2534.189666847008,energetic
142.85148510846884,0.6345702388440131,0.5953952880007092,0.2267390988837586,2302.060444794259,energetic
217.88936801741417,0.5955922768076917,0.6463674175398788,0.6177980988153232,3151.8193760523945,burned_out
228.03922631841172,0.4707952350404579,0.8193462873747314,0.6316560611879248,1260.277888430138,calm
254.15256215876386,0.4038286241433839,0.8884436061500577,0.2179921509717752,2629.6166198933993,energetic
252.69010260174514,0.7906669196574603,0.5445505251442901,0.5424556514624064,2573.2204352003637,frustrated
131.11653160214544,0.5152654281089745,0.7965113532637819,0.2719117293562738,1513.3105809864826,energetic
153.10874800424386,0.4833455021037848,0.7587166767928306,0.5815841874117578,2503.56666823658,calm
225.751763360433,0.12051365264514856,0.644117370873344,0.6983427399421616,2168.0724815131143,calm
225.68929754561043,0.3729982621009251,0.8736282861671599,0.1180156031976357,1886.261870023296,anxious
225.75238431530238,0.40415649502868567,0.4202847093170417,0.6384195194745591,1588.032256514,frustrated
392.63657453273606,0.4190582247175204,0.36555852618577284,0.4735783201591948,1640.445274275407,calm
228.54452553465836,0.5641378953818659,0.8123771801732533,0.6840295714988927,3024.906047892963,burned_out
256.77828200902997,0.5268820373815027,0.563489889980249,0.3790057105158566,2000.3414094787413,frustrated
247.70008817466012,0.5863240742347557,0.8081813125242363,0.6084327583428242,2391.0650007657296,frustrated
232.5695625652899,0.7119066092337026,0.835854123117249,0.13743644115896633,1604.5503091662235,burned_out
184.23653776798272,0.7503885909728748,0.33747455617144284,0.30116743004697744,1610.0735268891806,energetic
237.94846102466337,0.6744984609811956,0.8300788577916365,0.140209922650726,2540.992404624971,burned_out
161.35873927312142,0.8644189567639478,0.5689914332216534,0.6852058800874423,1325.211894224234,burned_out
188.15906966299957,0.11458606614108931,0.6062594934025394,0.590184344363102,1792.3931160473642,energetic
175.73182260854483,0.2566223885468369,0.6759555066559262,0.6115284527475823,2017.013705536116,energetic
204.09370696931612,0.1060502999825137,0.8558295640380521,0.6627791388603365,2055.686300920026,energetic
315.73292833367543,0.6179797713236824,0.3114696566578584,0.1510620916718712,1910.453357491922,energetic
106.63674037041258,0.8184244391599895,0.5861060809906903,0.33135855550800003,2197.909890547962,energetic
234.3130095187257,0.2947858372610394,0.7126332254583364,0.14262093342640128,2346.427877908906,burned_out
119.3642064405174,0.8416276358370454,0.7336241746189371,0.22647586093001718,2367.318772729665,anxious
176.40340671052832,0.14821391223164868,0.7155194589222649,0.2376194662226034,1507.0980956660867,anxious
254.4475298483683,0.8475488214444115,0.3806610776448731,0.38146432662854723,1857.9224510356014,calm
203.21400095477313,0.38129814979170756,0.47963735302300875,0.26113730047218553,2597.381430938469,anxious
146.1127611035347,0.18113666275937323,0.5152293152502081,0.16058686409065667,2447.3235937869363,anxious
164.2348145370016,0.48869740734906053,0.782662324607703,0.2004946534564646,1313.570274259468,burned_out
233.97988744673378,0.30542125417640636,0.46725592344873185,0.18836533813125456,2175.739950176101,energetic
163.48166841414317,0.3278983215695383,0.4264229783203219,0.6838460787473789,1010.8873753125948,energetic
210.82292947909875,0.34583197194102927,0.8744688114228578,0.5555755041510841,2023.4674510301847,burned_out
202.27859199519068,0.7424207182661308,0.30531797106808134,0.6806568791617371,2948.8835083729887,anxious
167.41998261970915,0.5313290213402037,0.898692513409187,0.3638442919047451,1526.0536413655068,burned_out
307.19720446626627,0.34904615932480293,0.7060927793144374,0.26702108899759397,1582.838477254209,calm
231.69595111590056,0.5882670266487348,0.7970815796694704,0.578975918325512,2382.0148907864295,energetic
98.74287066711965,0.6729205393785549,0.4767716378077159,0.2957523508246881,1228.599242395177,frustrated
209.32271573847137,0.31809920058682706,0.308589166600236,0.279630024223209,1683.6224850574804,calm
166.9106767615806,0.43083928122028126,0.7427217111369181,0.23950359532469873,2298.2205687908763,calm
242.6216667398112,0.19750887466955805,0.8004867582004055,0.1778073869345412,1682.8570761552985,burned_out
160.37396307836497,0.24491947962774427,0.7442856791721115,0.2538778366100596,1882.015006394514,anxious
194.26317792665506,0.6448942831719863,0.38571017238050315,0.3131918490843326,2372.092855157517,energetic
225.24936394902286,0.24515067815650157,0.7520567533541815,0.5043965248874382,2210.7730417682806,frustrated
243.2877597085061,0.5201307069336482,0.7613536692645847,0.13753890533167096,2133.409198147701,calm
139.9851796472112,0.6672370093779462,0.695124309402033,0.22630416379920576,1830.4388603649804,frustrated
183.27493820795257,0.1855015384757951,0.7596695596773518,0.5854141841750058,2185.0305576344776,anxious
176.25273444195219,0.5538497757031229,0.8075528638066394,0.18815315415026246,1938.1336599501217,anxious
167.3335383713144,0.30525022696109105,0.6681624685424751,0.3055870879135129,2228.9028049628923,frustrated
288.27271201405483,0.8703415001900638,0.35316282838180746,0.618795353114884,1751.5339874410108,energetic
220.2490855480478,0.4868365173759398,0.5925766858003265,0.1929551866860656,1908.7155128102295,anxious
136.95580228324775,0.7447940398201265,0.346589600802963,0.14964210137091394,1505.021103723993,frustrated
245.8930973527388,0.5401812337250095,0.5445258186194585,0.3907227970480065,1982.496194996882,calm
306.10780985063167,0.13473002628385533,0.5442638934753766,0.28145170676712183,1594.4995681855776,frustrated
251.62326302755733,0.6065211004752179,0.33960590648414496,0.4380450186903125,1442.9767749190034,frustrated
124.03150170229932,0.8611226737653257,0.5092923203816876,0.582282934290085,2129.330573927694,burned_out
175.78829635668743,0.581289456117065,0.3665988592747889,0.1822890928916459,2106.36988792883,anxious
263.34555745933113,0.7553510875414322,0.7849411260055333,0.448419450732571,2391.4368674742864,energetic
164.61652671906097,0.8073651706787263,0.8686128155786825,0.40330525623391833,1784.4372152124504,energetic
222.19097140731142,0.282463817559146,0.34338988515476315,0.18644727160791974,2204.026423418378,burned_out
238.73170267146685,0.26963587192658134,0.8730691243750209,0.47439909131738944,2275.398786136832,energetic
153.65347642109586,0.5887847910807934,0.6135459596020472,0.264184250716463,2222.3869039157976,frustrated
197.02373219691,0.42882277584536377,0.47973940677232435,0.3927005911264075,1587.173158598929,burned_out
37.93663299654637,0.7718890422933763,0.3461172451656981,0.14936339456623712,2074.6817411355946,calm
148.7806179332855,0.8200184987184089,0.6003745608422507,0.37575043432817384,2182.0701480273306,anxious
187.371592430342,0.3827371034421745,0.7767093266944493,0.2838780808256922,2003.589233453971,anxious
137.6108409017575,0.28949644717958567,0.7242518863600189,0.5934287267112126,956.7611708144576,anxious
281.62056519658177,0.7244204121950895,0.3301356068783842,0.13418723619842096,2080.24481198674,frustrated
128.49293110196837,0.3198448284385089,0.3437411012207421,0.35116436495099795,3106.265519698621,calm
177.9977756651508,0.7580914548109428,0.5417239695795822,0.3750588544788628,1819.9803656215086,burned_out
206.53702886430457,0.43899060291901026,0.47717429642876596,0.5350036457794712,1635.9614510723395,burned_out
272.06366445330576,0.6340399194331764,0.4394305938336287,0.4445725450541266,2186.6742798556993,anxious
128.20689244102803,0.17642825106773455,0.4686026993452282,0.5003274023165086,2156.1891052332858,calm
258.158187607748,0.5990874597412584,0.7820896459781308,0.5662295713910537,2596.3675827082075,calm
200.51165305097936,0.46141414298978334,0.8575368321791124,0.6173217841949132,1371.065922045556,calm
150.92456744760244,0.5692867705403793,0.5430616167165399,0.2883252980334823,2365.6901262874962,energetic
223.10517371316354,0.23441136619589076,0.8436666012794983,0.42281362321834176,2295.211030625732,energetic
209.9529847786735,0.6894989959553457,0.4928974207487292,0.6040648470635199,1928.926731529727,anxious
169.98915614206027,0.7902376620345829,0.585862191806275,0.6936706785790339,2169.343658960845,calm
203.49010424950094,0.2733918400726205,0.43561739868959987,0.6337115866262578,2514.7287407991785,calm
180.734320156912,0.17657164441612938,0.6842856253055064,0.3228803575746261,2436.157690014225,burned_out
205.6758672625624,0.11891086883706913,0.8873886691048855,0.21709991033119025,1428.4903439631357,burned_out
233.1065337260523,0.6135772003546128,0.6620958576260272,0.3936355224439532,2410.079093377742,anxious
279.3008408072676,0.5856752288710246,0.5146884504681294,0.5449848711016253,1967.655697483741,calm
138.10922505865756,0.537357930171256,0.6886904675943171,0.39554144245197853,2036.4370490077572,anxious
306.65166873281333,0.28555767689278033,0.3737524070792325,0.3899085179882011,2036.598495500847,burned_out
102.39561002387491,0.41272479672441176,0.8331954481592393,0.6029382526490803,1924.8785056008703,burned_out
192.41074524822085,0.5755810681489385,0.6018503704679019,0.3168422674403118,2595.8537485535326,energetic
229.41586032422882,0.4974134870873355,0.5696098452237852,0.6158768048869874,1958.141020075394,anxious
214.04959338675164,0.8902284161719098,0.6515188730721115,0.34408288057103414,1440.2269358084156,anxious
168.8650240089703,0.20915180204538653,0.6748703176736415,0.2969398634070036,1803.2350720151355,calm
189.59388748213624,0.656115643238075,0.34306548373590784,0.3723939467198194,2089.3473584052376,calm
175.34995326705834,0.4234550144834337,0.7095703327340415,0.5574681752049211,2614.6073921485254,energetic
170.5317621527894,0.44255969194049183,0.44515900818931775,0.17560121671839657,2301.547342474417,frustrated
